source_file,case_id,pair_id,pair_type,kind_hint,target_vitals,rule_direction_accuracy,hybrid_direction_accuracy,pure_llm_direction_accuracy,rule_passed,hybrid_passed,pure_llm_passed,failed_engines,passed_engines,failure_pattern,hybrid_delta_direction_accuracy_vs_rule,pure_llm_delta_direction_accuracy_vs_rule,pure_llm_delta_direction_accuracy_vs_hybrid,rule_normalized_l2,hybrid_normalized_l2,pure_llm_normalized_l2,hybrid_delta_normalized_l2_vs_rule,pure_llm_delta_normalized_l2_vs_rule,pure_llm_delta_normalized_l2_vs_hybrid,best_engine_by_l2,best_normalized_l2,rule_predicted_vitals,hybrid_predicted_vitals,pure_llm_predicted_vitals,hybrid_llm_adjustments,hybrid_llm_reasoning,pure_llm_reasoning,hybrid_llm_api_error,pure_llm_llm_api_error
transitions/OB-GYN/Late Post Partum Pre-eclampsia.json,late_onset_postpartum_preeclampsia,p2,physiology_response,vasodilator,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.2,0.2,0.2,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,3.925557285278104,3.925557285278104,4.089009660052175,0.0,0.16345237477407037,0.16345237477407037,tie,3.925557285278104,"{""BP_dia"": 87, ""BP_sys"": 150, ""HR"": 120, ""O2Sat"": 95, ""RR"": 22, ""T"": null}","{""BP_dia"": 87, ""BP_sys"": 150, ""HR"": 120, ""O2Sat"": 95, ""RR"": 22, ""T"": null}","{""BP_dia"": 88, ""BP_sys"": 150, ""HR"": 116, ""O2Sat"": 95, ""RR"": 22, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Late Post Partum Pre-eclampsia.json,late_onset_postpartum_preeclampsia,p3,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,0.25,0.5,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,-0.25,0.0,0.25,8.003749121505496,8.37018518313663,7.666159403508383,0.3664360616311342,-0.3375897179971137,-0.7040257796282479,pure_llm,7.666159403508383,"{""BP_dia"": 115, ""BP_sys"": 175, ""HR"": 125, ""O2Sat"": 92, ""RR"": 12, ""T"": null}","{""BP_dia"": 115, ""BP_sys"": 175, ""HR"": 135, ""O2Sat"": 92, ""RR"": 12, ""T"": null}","{""BP_dia"": 112, ""BP_sys"": 170, ""HR"": 132, ""O2Sat"": 94, ""RR"": 24, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Obstetrical Trauma.json,obstetrical_trauma,p1,physiology_response,needle_decompression,"[""O2Sat""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.2,0.2,0.0,0.0,-0.2,-0.2,pure_llm,0.0,"{""BP_dia"": 55, ""BP_sys"": 90, ""HR"": 142, ""O2Sat"": 94, ""RR"": 40, ""T"": 35.5}","{""BP_dia"": 55, ""BP_sys"": 90, ""HR"": 142, ""O2Sat"": 94, ""RR"": 40, ""T"": 35.5}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 150, ""O2Sat"": 95, ""RR"": 40, ""T"": 35.5}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Obstetrical Trauma.json,obstetrical_trauma,p2,physiology_response,tube_thoracostomy,"[""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.75,0.75,0.5,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,-0.25,-0.25,3.24037034920393,3.24037034920393,2.5495097567963922,0.0,-0.6908605924075379,-0.6908605924075379,pure_llm,2.5495097567963922,"{""BP_dia"": 54, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 95, ""RR"": 36, ""T"": 35.5}","{""BP_dia"": 54, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 95, ""RR"": 36, ""T"": 35.5}","{""BP_dia"": 58, ""BP_sys"": 92, ""HR"": 150, ""O2Sat"": 95, ""RR"": 32, ""T"": 35.5}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Obstetrical Trauma.json,obstetrical_trauma,p3,physiology_response,blood_transfusion,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,0.3333333333333333,1.0,False,False,True,"[""rule"", ""hybrid""]","[""pure_llm""]",rule_fail_hybrid_fail_pure_llm_pass,0.0,0.6666666666666667,0.6666666666666667,1.4142135623730951,1.4142135623730951,0.7071067811865476,0.0,-0.7071067811865476,-0.7071067811865476,pure_llm,0.7071067811865476,"{""BP_dia"": 50, ""BP_sys"": 85, ""HR"": 150, ""O2Sat"": 95, ""RR"": 20, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 85, ""HR"": 150, ""O2Sat"": 95, ""RR"": 20, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 90, ""HR"": 140, ""O2Sat"": 95, ""RR"": 20, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Obstetrical Trauma.json,obstetrical_trauma,p4,time_progression,no_action,"[""O2Sat""]",0.0,1.0,1.0,False,True,True,"[""rule""]","[""hybrid"", ""pure_llm""]",rule_fail_hybrid_pass_pure_llm_pass,1.0,1.0,0.0,1.8,0.4,0.8,-1.4,-1.0,0.4,hybrid,0.4,"{""BP_dia"": 39, ""BP_sys"": 65, ""HR"": 165, ""O2Sat"": 95, ""RR"": 20, ""T"": null}","{""BP_dia"": 39, ""BP_sys"": 65, ""HR"": 165, ""O2Sat"": 88, ""RR"": 20, ""T"": null}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 155, ""O2Sat"": 90, ""RR"": 20, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": -7, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Obstetrical Trauma.json,obstetrical_trauma,p5,physiology_response,airway_medication,"[""O2Sat""]",0.0,1.0,1.0,False,True,True,"[""rule""]","[""hybrid"", ""pure_llm""]",rule_fail_hybrid_pass_pure_llm_pass,1.0,1.0,0.0,1.8,0.2,1.0,-1.6,-0.8,0.8,hybrid,0.2,"{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": 94, ""RR"": 20, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": 86, ""RR"": 20, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": 90, ""RR"": 20, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": -8, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Obstetrical Trauma.json,obstetrical_trauma,p6,physiology_response,airway_medication,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,0.6666666666666666,0.6666666666666666,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.6666666666666666,0.6666666666666666,0.0,3.3541019662496847,0.8660254037844386,1.8708286933869707,-2.4880765624652463,-1.483273272862714,1.004803289602532,hybrid,0.8660254037844386,"{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": 94, ""RR"": 20, ""T"": null}","{""BP_dia"": 45, ""BP_sys"": 65, ""HR"": 145, ""O2Sat"": 94, ""RR"": 20, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 75, ""HR"": 145, ""O2Sat"": 94, ""RR"": 20, ""T"": null}","{""BP_dia"": -15, ""BP_sys"": -20, ""HR"": 5, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Obstetrical Trauma.json,obstetrical_trauma,p7,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.0,0.75,0.5,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.75,0.5,-0.25,3.6249137920783716,1.8547236990991407,2.5573423705088842,-1.770190092979231,-1.0675714215694874,0.7026186714097435,hybrid,1.8547236990991407,"{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 125, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 70, ""HR"": 140, ""O2Sat"": 93, ""RR"": 12, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 80, ""HR"": 145, ""O2Sat"": 98, ""RR"": 20, ""T"": null}","{""BP_dia"": -10, ""BP_sys"": -15, ""HR"": 15, ""O2Sat"": -2, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Postpartum Hemorrhage and NRP.json,postpartum_hemorrhage_nrp,p2,physiology_response,obstetric_delivery,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.2,0.2,0.2,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,4.635730794599704,4.635730794599704,4.635730794599704,0.0,0.0,0.0,tie,4.635730794599704,"{""BP_dia"": 90, ""BP_sys"": 140, ""HR"": 130, ""O2Sat"": 100, ""RR"": 28, ""T"": null}","{""BP_dia"": 90, ""BP_sys"": 140, ""HR"": 130, ""O2Sat"": 100, ""RR"": 28, ""T"": null}","{""BP_dia"": 90, ""BP_sys"": 140, ""HR"": 130, ""O2Sat"": 100, ""RR"": 28, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Postpartum Hemorrhage and NRP.json,postpartum_hemorrhage_nrp,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.2,1.0,0.2,False,True,False,"[""rule"", ""pure_llm""]","[""hybrid""]",rule_fail_hybrid_pass_pure_llm_fail,0.8,0.0,-0.8,6.2801273872430325,4.050925820105819,5.811196090307054,-2.2292015671372134,-0.46893129693597846,1.760270270201235,hybrid,4.050925820105819,"{""BP_dia"": 80, ""BP_sys"": 120, ""HR"": 105, ""O2Sat"": 100, ""RR"": 12, ""T"": null}","{""BP_dia"": 70, ""BP_sys"": 105, ""HR"": 125, ""O2Sat"": 100, ""RR"": 16, ""T"": null}","{""BP_dia"": 78, ""BP_sys"": 118, ""HR"": 110, ""O2Sat"": 100, ""RR"": 14, ""T"": null}","{""BP_dia"": -10, ""BP_sys"": -15, ""HR"": 20, ""O2Sat"": 0, ""RR"": 4, ""T"": null}",null,null,,
transitions/OB-GYN/Postpartum Hemorrhage and NRP.json,postpartum_hemorrhage_nrp,p4,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,0.6666666666666666,1.0,False,False,True,"[""rule"", ""hybrid""]","[""pure_llm""]",rule_fail_hybrid_fail_pure_llm_pass,0.0,0.33333333333333337,0.33333333333333337,0.8831760866327847,0.8831760866327847,0.9110433579144299,0.0,0.027867271281645234,0.027867271281645234,tie,0.8831760866327847,"{""BP_dia"": 58, ""BP_sys"": 85, ""HR"": 120, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": 58, ""BP_sys"": 85, ""HR"": 120, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": 58, ""BP_sys"": 85, ""HR"": 115, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Postpartum Hemorrhage and NRP.json,postpartum_hemorrhage_nrp,p5,physiology_response,blood_transfusion,"[""HR"", ""BP_sys"", ""BP_dia""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,1.2369316876852983,1.2369316876852983,0.5,0.0,-0.7369316876852983,-0.7369316876852983,pure_llm,0.5,"{""BP_dia"": 57, ""BP_sys"": 85, ""HR"": 118, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": 57, ""BP_sys"": 85, ""HR"": 118, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 110, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Postpartum Hemorrhage and NRP.json,postpartum_hemorrhage_nrp,p6,physiology_response,uterine_exploration,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.6,0.6,0.6,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,3.2264531609803355,3.2264531609803355,2.539685019840059,0.0,-0.6867681411402766,-0.6867681411402766,pure_llm,2.539685019840059,"{""BP_dia"": 50, ""BP_sys"": 70, ""HR"": 125, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 70, ""HR"": 125, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": 52, ""BP_sys"": 75, ""HR"": 120, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Ruptured Ectopic.json,ruptured_ectopic,p1,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,0.6666666666666666,0.6666666666666666,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.6666666666666666,0.6666666666666666,0.0,2.449489742783178,1.5132745950421556,1.5264337522473748,-0.9362151477410223,-0.9230559905358031,0.013159157205219207,hybrid,1.5132745950421556,"{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 100, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.5}","{""BP_dia"": 55, ""BP_sys"": 82, ""HR"": 110, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.5}","{""BP_dia"": 55, ""BP_sys"": 82, ""HR"": 112, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.5}","{""BP_dia"": -5, ""BP_sys"": -8, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Ruptured Ectopic.json,ruptured_ectopic,p2,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,0.3333333333333333,0.6666666666666666,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,-0.3333333333333333,0.0,0.3333333333333333,0.45825756949558405,1.004987562112089,1.0,0.5467299926165049,0.541742430504416,-0.00498756211208895,rule,0.45825756949558405,"{""BP_dia"": 37, ""BP_sys"": 74, ""HR"": 116, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 33, ""BP_sys"": 66, ""HR"": 124, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 35, ""BP_sys"": 70, ""HR"": 125, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": -4, ""BP_sys"": -8, ""HR"": 8, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/OB-GYN/Ruptured Ectopic.json,ruptured_ectopic,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,1.0,1.0,False,True,True,"[""rule""]","[""hybrid"", ""pure_llm""]",rule_fail_hybrid_pass_pure_llm_pass,0.33333333333333337,0.33333333333333337,0.0,0.9433981132056604,0.5385164807134505,0.6403124237432849,-0.4048816324922099,-0.30308568946237546,0.10179594302983441,hybrid,0.5385164807134505,"{""BP_dia"": 36, ""BP_sys"": 72, ""HR"": 118, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 32, ""BP_sys"": 65, ""HR"": 125, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 34, ""BP_sys"": 68, ""HR"": 124, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": -4, ""BP_sys"": -7, ""HR"": 7, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p1,physiology_response,vasopressor,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,0.3333333333333333,0.3333333333333333,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.3333333333333333,0.3333333333333333,0.0,1.624807680927192,1.2806248474865698,1.174734012447073,-0.3441828334406223,-0.450073668480119,-0.1058908350394967,pure_llm,1.174734012447073,"{""BP_dia"": 58, ""BP_sys"": 95, ""HR"": 120, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": 58, ""BP_sys"": 95, ""HR"": 130, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": 58, ""BP_sys"": 92, ""HR"": 135, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p10,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.75,0.25,0.25,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,-0.5,-0.5,0.0,3.7802116342871597,5.089204259999789,6.232976816898969,1.3089926257126296,2.452765182611809,1.1437725568991794,rule,3.7802116342871597,"{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 135, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 80, ""HR"": 147, ""O2Sat"": 92, ""RR"": 12, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 82, ""HR"": 160, ""O2Sat"": 93, ""RR"": 48, ""T"": null}","{""BP_dia"": -5, ""BP_sys"": -8, ""HR"": 12, ""O2Sat"": -3, ""RR"": null, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p11,physiology_response,oxygen_support,"[""O2Sat""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.4,0.4,1.4,0.0,0.9999999999999999,0.9999999999999999,tie,0.4,"{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 73, ""RR"": 0, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 73, ""RR"": 0, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 82, ""RR"": 0, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p12,time_progression,no_action,"[""O2Sat"", ""HR""]",0.0,0.0,0.0,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,9.885848471426215,14.142135623730951,12.419742348374221,4.256287152304736,2.5338938769480066,-1.7223932753567297,rule,9.885848471426215,"{""BP_dia"": 59, ""BP_sys"": 78, ""HR"": 112, ""O2Sat"": 64, ""RR"": 4, ""T"": null}","{""BP_dia"": 59, ""BP_sys"": 78, ""HR"": 135, ""O2Sat"": 45, ""RR"": 4, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 130, ""O2Sat"": 55, ""RR"": 0, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 23, ""O2Sat"": -19, ""RR"": null, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p2,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,0.3333333333333333,0.0,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,-0.3333333333333333,-0.3333333333333333,1.224744871391589,1.224744871391589,1.5066519173319364,0.0,0.28190704594034743,0.28190704594034743,tie,1.224744871391589,"{""BP_dia"": 56, ""BP_sys"": 92, ""HR"": 115, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": 56, ""BP_sys"": 92, ""HR"": 115, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": 58, ""BP_sys"": 92, ""HR"": 112, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p3,physiology_response,bronchodilator,"[""O2Sat""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.4,0.4,0.2,0.0,-0.2,-0.2,pure_llm,0.2,"{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 97, ""RR"": 37, ""T"": 36.1}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 97, ""RR"": 37, ""T"": 36.1}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 98, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 0, ""RR"": null, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p4,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.4,0.6,0.4,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.19999999999999996,0.0,-0.19999999999999996,2.2693611435820435,1.445683229480096,1.91049731745428,-0.8236779141019475,-0.35886382612776346,0.464814087974184,hybrid,1.445683229480096,"{""BP_dia"": 47, ""BP_sys"": 75, ""HR"": 125, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": 42, ""BP_sys"": 68, ""HR"": 135, ""O2Sat"": 92, ""RR"": 44, ""T"": 36.1}","{""BP_dia"": 45, ""BP_sys"": 74, ""HR"": 132, ""O2Sat"": 93, ""RR"": 44, ""T"": 36.1}","{""BP_dia"": -5, ""BP_sys"": -7, ""HR"": 10, ""O2Sat"": -5, ""RR"": 4, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p5,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.447213595499958,0.447213595499958,0.447213595499958,0.0,0.0,0.0,tie,0.447213595499958,"{""BP_dia"": 46, ""BP_sys"": 72, ""HR"": 135, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": 46, ""BP_sys"": 72, ""HR"": 135, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": 48, ""BP_sys"": 74, ""HR"": 140, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p6,physiology_response,vasopressor,"[""BP_sys"", ""BP_dia""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,1.5620499351813308,1.5620499351813308,1.4142135623730951,0.0,-0.1478363728082357,-0.1478363728082357,pure_llm,1.4142135623730951,"{""BP_dia"": 48, ""BP_sys"": 75, ""HR"": 140, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": 48, ""BP_sys"": 75, ""HR"": 140, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 75, ""HR"": 140, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p7,physiology_response,anaphylaxis_treatment,"[""O2Sat"", ""RR""]",1.0,0.5,1.0,True,False,True,"[""hybrid""]","[""rule"", ""pure_llm""]",rule_pass_hybrid_fail_pure_llm_pass,-0.5,0.0,0.5,0.8,1.2649110640673518,0.5656854249492381,0.4649110640673517,-0.23431457505076192,-0.6992256391181136,pure_llm,0.5656854249492381,"{""BP_dia"": 68, ""BP_sys"": 103, ""HR"": 150, ""O2Sat"": 94, ""RR"": 44, ""T"": null}","{""BP_dia"": 68, ""BP_sys"": 103, ""HR"": 150, ""O2Sat"": 92, ""RR"": 46, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 92, ""RR"": 42, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": -2, ""RR"": 2, ""T"": null}",null,null,,
transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,anaphylaxis_with_laryngospasm,p8,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia"", ""HR""]",0.0,0.3333333333333333,0.6666666666666666,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.8055470085267789,1.8788294228055937,1.268857754044952,0.07328241427881488,-0.5366892544818269,-0.6099716687606418,pure_llm,1.268857754044952,"{""BP_dia"": 66, ""BP_sys"": 100, ""HR"": 145, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": 63, ""BP_sys"": 95, ""HR"": 148, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": 64, ""BP_sys"": 94, ""HR"": 142, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": -3, ""BP_sys"": -5, ""HR"": 3, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
